SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,22:30:13,2025-12-27,FB_Fl_Dark_8k,Fern,,,,,0.001603,0.034164,0.001531,0.028493,1.028126,0.929376,2.723116,1.694989,9.996548,11.058718,29.290340,0.441786,7.500000,PSF-01031_20251227223013_1df,28.537273,131.058456,0.782255,0.000000,0.000000,0.000000,0.5,0.80,0.638747,1.000000,40.81,36.89,21.15,22.43,22.43,92.97,1.2,-16.0,1464.0,2,3.785,22:25:47,2025-12-27,-8.98,1,0.000,0.000,0.000,-0.236,0.025,0.123,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468575,2.453147,0.607095,0.572469,0.318127,0.015450,0.087055,0.108632,28.537273,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251227223013_1df,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
10,22:31:36,2025-12-27,FB_Fl_Dark_8k,Fern,,,,,0.003560,0.033235,0.003216,0.050040,1.127316,0.949181,2.545643,1.418327,10.207591,12.123275,27.376114,0.441786,7.500000,PSF-01031_20251227223136_a81,111.922142,327.407593,0.658157,0.000000,0.000000,0.000000,0.5,0.80,0.602037,1.000000,43.89,36.96,21.47,21.32,21.32,92.99,1.1,-16.1,1516.0,2,3.778,22:25:47,2025-12-27,-8.98,1,-0.000,-0.000,0.001,0.108,0.274,0.826,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468631,2.457308,0.606933,0.572191,0.314150,-0.000639,0.096477,0.108858,111.922142,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251227223136_a81,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
11,22:33:12,2025-12-27,FB_Fl_Dark_8k,Fern,,,,,-0.001691,0.032995,-0.001782,-0.027153,0.874390,0.972027,2.267085,1.392696,10.452856,9.402897,24.379490,0.441786,7.500000,PSF-01031_20251227223312_d9f,69.314362,355.860474,0.805220,0.000000,0.000000,0.000000,0.5,0.80,1.666821,1.000000,33.33,37.05,21.81,19.44,19.44,92.99,1.1,-16.1,1522.3,5,3.777,22:25:47,2025-12-27,-8.98,1,-0.000,-0.000,-0.001,0.027,0.120,0.506,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468723,2.442610,0.606891,0.572271,0.309818,-0.025496,0.106816,0.111522,69.314362,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251227223312_d9f,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
12,22:33:35,2025-12-27,FB_Fl_Dark_8k,Fern,,,,,-0.000422,0.033524,-0.000427,-0.006250,0.955095,0.977194,2.291476,1.336381,10.508986,10.271329,24.643101,0.441786,7.500000,PSF-01031_20251227223335_9f2,78.974243,367.246643,0.784956,0.000000,0.000000,0.000000,0.5,0.80,1.685387,1.000000,36.25,37.09,21.88,19.62,19.62,92.99,1.1,-15.7,1466.8,5,3.777,22:25:47,2025-12-27,-8.98,1,0.000,0.000,0.000,0.202,0.053,0.294,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468765,2.446688,0.606983,0.572949,0.308931,-0.024403,0.109265,0.111699,78.974243,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251227223335_9f2,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
13,22:33:56,2025-12-27,FB_Fl_Dark_8k,Fern,,,,,-0.001698,0.034025,-0.001787,-0.028238,0.883508,0.981949,2.327425,1.443918,10.560069,9.501410,25.029579,0.441786,7.500000,PSF-01031_20251227223356_556,75.836060,88.496086,0.143057,0.000000,0.000000,0.000000,0.5,0.80,0.062292,1.000000,33.40,37.12,21.95,19.87,19.87,92.99,1.2,-16.0,1472.7,1,3.775,22:25:47,2025-12-27,-8.98,1,0.000,0.000,0.000,-0.366,-0.296,-3.124,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468807,2.442685,0.607071,0.572405,0.308139,-0.022353,0.111480,0.107753,75.836060,0.000214,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251227223356_556,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
14,22:34:11,2025-12-27,FB_Fl_Dark_8k,Fern,,,,,-0.001183,0.034656,-0.001224,-0.022961,0.906531,0.985099,2.617367,1.710835,10.593485,9.748592,28.146454,0.441786,7.500000,PSF-01031_20251227223411_072,81.248405,97.921730,0.170272,0.000000,0.000000,0.000000,0.5,0.80,0.259181,1.000000,34.18,37.15,21.99,21.78,21.78,92.99,1.2,-16.1,1456.9,4,3.774,22:25:47,2025-12-27,-8.98,1,-0.000,0.000,0.000,0.016,0.184,0.342,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468834,2.443776,0.607181,0.572209,0.307612,-0.001474,0.113000,0.110258,81.248405,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251227223411_072,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
15,22:34:42,2025-12-27,FB_Fl_Dark_8k,Fern,,,,,-0.001080,0.032825,-0.001117,-0.020057,0.919018,0.991475,2.558128,1.639110,10.662625,9.883402,27.510895,0.441786,7.500000,PSF-01031_20251227223442_61e,60.533882,286.103729,0.788420,0.000000,0.000000,0.000000,0.5,0.80,0.339144,1.000000,34.46,37.18,22.08,21.40,21.40,92.99,1.1,-16.0,1517.4,1,3.772,22:25:47,2025-12-27,-8.98,1,0.000,0.000,0.000,-0.035,-0.014,0.469,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468871,2.444151,0.606861,0.572517,0.306494,-0.006734,0.116182,0.107741,60.533882,0.000211,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251227223442_61e,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
16,22:35:09,2025-12-27,FB_Fl_Dark_8k,Fern,,,,,0.000635,0.034398,0.000623,0.009774,1.030776,0.997128,2.461143,1.430368,10.723650,11.085518,26.468462,0.441786,7.500000,PSF-01031_20251227223509_dff,102.070572,104.895470,0.026931,0.000000,0.000000,0.000000,0.5,0.80,0.058140,1.000000,38.46,37.20,22.16,20.77,20.77,92.98,1.2,-15.8,1440.1,5,3.772,22:25:47,2025-12-27,-8.98,1,0.000,0.000,0.001,-0.069,-0.042,0.083,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468894,2.449702,0.607136,0.572777,0.305481,-0.014739,0.118992,0.111727,102.070572,0.000213,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251227223509_dff,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
17,22:35:40,2025-12-27,FB_Fl_Dark_8k,Fern,,,,,-0.001423,0.034386,-0.001485,-0.026633,0.912040,1.003878,2.548889,1.636850,10.796299,9.808620,27.412277,0.441786,7.500000,PSF-01031_20251227223540_9e9,121.482613,373.991852,0.675173,0.000000,0.000000,0.000000,0.5,0.80,1.444540,1.000000,33.84,37.25,22.26,21.34,21.34,92.98,1.2,-16.6,1507.4,5,3.771,22:25:47,2025-12-27,-8.98,1,-0.000,-0.000,-0.000,0.334,-0.020,0.636,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468941,2.443241,0.607134,0.571373,0.304344,-0.009400,0.122165,0.111682,121.482613,0.000215,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251227223540_9e9,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
18,22:36:07,2025-12-27,FB_Fl_Dark_8k,Fern,,,,,0.001742,0.037230,0.001664,0.027416,1.097166,1.010038,2.598830,1.501664,10.861767,11.798721,27.947344,0.441786,7.500000,PSF-01031_20251227223607_00a,90.920807,91.282722,0.003965,0.000000,0.000000,0.000000,0.5,0.80,0.008541,1.000000,40.47,37.26,22.35,21.66,21.66,92.99,1.3,-17.3,1450.6,5,3.767,22:36:00,2025-12-27,-2.90,1,-0.000,-0.000,-0.000,0.075,0.299,0.075,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,8000,5,-9999.000000,-9999.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.468942,2.443992,0.607631,0.570213,0.303177,-0.006922,0.124962,0.111716,90.920807,0.000212,2.405086,0.000013,1.000000,2.372866,0.000011,1.000000,0.601157,0.601293,0.106749,0.000000,PSF-01031_20251227223607_00a,PFA-00872,PSA-00872,PSF-01031,RHS-0785,3.0.0,2025-07-31T17:03:34.552Z
